ADUS,APAM,BLBD,BPOP,BWXT,COLL,CORT,CRS,DORM,EME,EXEL,EXLS,FDS,FN,HALO,HROW,IDCC,IRMD,IRWD,IWO,IWP,KBR,LAMR,LNTH,MIRM,NBIX,NSSC,NTNX,NXT,ONTO,OPCH,OSIS,PEN,POWL,QLYS,SFM,SN,SPSC,STRL,TBBK,TILE,TMDX,TTEK,VTWG,YOU
115.3199997,44.53891373,59.34000015,122.5423737,165.3661041,38.34999847,69.58000183,242.2202301,161.5,632.6375732,37.90000153,43.59000015,371.2685547,355.0499878,72.80999756,38.99000168,272.3399658,72.35694122,1.320000052,309.1797485,143.6879272,50.68638992,121.3438873,55.5,75.52999878,138.9400024,37.94229126,66.05999756,68.11000061,109.3000031,28.75,229.1199951,271.6799927,90.3045578,135.3300018,141.4199982,116.25,110.9300003,290.9500122,77.87999725,26.6689682,116.7249985,36.7816925,225.5045776,36.3368187
115.1699982,44.18947983,58.38999939,123.3770599,161.5867004,38.79999924,69.72000122,240.5425873,161.7899933,619.4003296,37.41999817,43.77999878,369.9307861,331.2900085,73.15000153,39,270.5476379,71.78221893,1.320000052,306.569397,142.5705872,49.8758812,122.4213867,54.90000153,73.87000275,139.6000061,37.66512299,67.20999908,67.26000214,106,28.68000031,230.0500031,272.6400146,88.60346985,135.8099976,140.5399933,116.9599991,110.3000031,278.5299988,76.23999786,26.66896629,114.9599991,36.293396,223.5249786,35.78491592
115.6699982,43.73616028,56.88999939,123.0530014,159.5823364,39.15999985,71.37999725,239.4840851,160.5500031,619.8099365,37.18000031,43.31999969,365.5310974,335.7000122,73.33999634,37.72000122,276.3029175,70.97460938,1.309999943,304.7759705,141.5230713,49.65842819,120.3144836,55.29000092,74.33999634,141.9199982,38.10067368,67.12000275,66.72000122,103.9000015,28.44000053,232.6600037,269.5,87.80784607,133.7700043,138.6399994,116.7099991,106.6399994,276.9100037,75.98000336,26.4493866,111.5500031,36.293396,222.1720734,35.31186295
113.0999985,43.47171783,57.72000122,123.8975067,160.4997711,39.59000015,71.33999634,235.3898163,158.6799927,626.6733398,36.95999908,43.61999893,367.4336548,337.5299988,74.81999969,37.34000015,283.5517883,69.95891571,1.24000001,304.4173279,141.3035889,49.44097137,121.4881897,55.15000153,74.61000061,136.1100006,39.35782623,67.90000153,66.80000305,102.6600037,28.93000031,232.8800049,269.7099915,85.6040802,135.8800049,138.3399963,117.9899979,108.0100021,273.8200073,76.27999878,26.63902473,106.9400024,35.83499908,221.843811,35.47940063
111.8499985,44.37836838,58.06999969,124.7714767,163.3318024,39.22999954,69.37000275,239.9234467,162.5299988,639.9504395,37.38000107,44.13000107,366.1256714,362.1600037,73.40000153,36.20000076,286.6484985,71.48493958,1.100000024,307.9841614,142.4408875,48.37347412,123.1525345,53.81999969,74.18000031,140.3999939,38.85298538,68.66999817,68.84999847,101.9499969,28.78000069,235.7100067,279.7200012,90.12480164,134.2899933,140.0700073,121.2200012,109.3600006,288.6799927,76.52999878,27.8267498,104.0500031,35.53603745,224.6291504,35.00634384
113.2200012,43.72671127,58.83000183,123.0824585,163.1822357,38.31999969,69.36000061,247.0833893,163.6699982,624.795166,37.88000107,44.97999954,367.6417542,370.0299988,74.93000031,36.99000168,286.5688477,71.33629608,1.159999967,309.6878662,142.4408875,49.08514023,123.1429214,54.75,76.05999756,144.1000061,39.12025833,69.91999817,70.12000275,104.0699997,29.09000015,233.5500031,281.4599915,89.29589081,134.9499969,138.8300018,117.1800003,110.5999985,285.980011,75.80000305,28.12617874,104.0100021,35.9645462,225.5742035,34.40516281
114.3600006,44.04781723,58.25,123.2101288,163.2919312,37.75,71.23000336,251.5271759,166.3399963,620.9788208,37.68999863,44.20000076,371.9324341,370.6700134,75.84999847,39.77000046,298.6270447,71.19756317,1.129999995,310.9133301,143.3986206,48.69965744,123.3834381,53.63000107,77.38999939,143.8000031,39.85276413,74.98000336,69.76000214,103.6299973,29.59000015,229.1100006,285.5899963,90.68074036,135.1600037,139.3600006,114.8000031,110.4800034,286.7099915,76.55999756,28.07627296,105.5800018,35.58586502,226.5391388,34.27703857
113.0500031,43.90615463,58.29999924,121.9433517,161.7761688,37.97000122,71.73000336,244.3971863,163.2100067,622.4274902,38.27999878,44.11999893,369.4749451,369.0899963,76.06999969,39.29999924,304.3922729,71.23720551,1.110000014,309.6779175,143.4385223,48.73919678,123.0852051,55.06999969,77.69000244,144.1699982,39.69438934,75.75,64.33000183,104.2099991,29.25,229.6499939,287.0899963,92.17543793,133.1100006,136.0099945,115.2799988,111.0400009,286.6900024,75.27999878,26.98835564,108.2799988,34.97798538,225.7134705,36.13970947
110.2699966,43.84004211,57.40000153,122.7093048,165.6652679,37.70999908,71.62000275,246.7538757,159.1600037,633.786499,37.70000076,42.70999908,358.4757385,372.5700073,75.80000305,38.86999893,296.9741211,70.87056732,1.149999976,308.552063,143.1392365,49.23340607,121.796051,52.5,74.88500214,141.25,39.67459106,77.15000153,67.58999634,106.0400009,28.70000076,235.6999969,271.980011,92.20872498,131.5299988,134.1000061,116.0400009,110.3899994,301.1300049,76,27.33768463,107.7900009,35.53603745,225.0768127,35.88753891
112.3799973,44.53891373,58.25999832,122.5521927,169.6241608,39.06000137,74.33000183,242.8393555,163.6399994,639.3810425,39.06999969,44.13000107,367.1363831,362.1600037,77.52999878,39.45000076,323.4802551,73.59558868,1.24000001,314.5499573,144.9149933,48.90722275,123.9318161,54.99000168,75.98999786,143.6000061,41.07032776,81.12000275,67.5,108.25,29.37000084,239.5500031,276.3999939,97.33864594,135.6499939,137.7200012,115.5400009,112.3499985,316.1600037,76.66000366,28.58529854,116.9899979,36.06419754,229.4836578,36.87644958
110.2699966,43.76449203,57.95999908,121.9791946,167.8591156,37.31999969,72.87000275,239.7137451,161.3300018,628.4716187,39.15000153,43.59000015,358.5549927,358,76.90000153,39.41999817,321.4888306,70.62283325,1.309999943,311.7203674,143.8874359,48.81826401,122.7581024,52.93999863,74.30999756,141.8699951,41.64640045,79.23000336,66.69999695,110.9800034,28.47999954,234.8000031,272.730011,95.76737976,133.4600067,135.9799957,113.9300003,105.5299988,313.5599976,75.94999695,28.46552849,114.5650024,36.01436996,227.424469,36.92589569
109.2699966,42.62174225,56.24000168,122.4138794,173.8124237,34.91999817,69.52999878,241.0618439,161.8600006,628.1419067,39.00999832,42.99000168,341.3030701,359,76.33000183,42.81999969,327.9012451,70.95974731,1.279999971,313.2148743,144.1468201,48.3769455,122.8927841,51.74000168,74.19000244,140.4400024,43.36470413,78.20999908,67.63999939,116.3700027,27.88999939,236.2400055,263.1199951,100.54776,132.0800018,128.8800049,114.5,106.3899994,322.8999939,76.51999664,29.29394341,114.2900009,36.11402512,228.3297119,37.40056992
108.3499985,42.50840759,57.88999939,122.0187149,176.155838,35.61999893,71.31999969,240.8521423,157.0899963,618.3912964,39.13999939,42.33000183,342.0561523,355.5299988,75.84999847,42.88999939,322.1559753,70.81111145,1.299999952,313.3315735,143.3969879,47.82157135,121.565155,51.97999954,73.79000092,140.8999939,42.63964081,77.69999695,66.84999847,120.5800018,27.55999947,238.1000061,262.9599915,99.2794342,132.1999969,125.5199966,113.0100021,107.9300003,319.3800049,75.83000183,29.04442024,119.1500015,36.34322739,228.4689789,37.38079071
108.0999985,42.62174225,58.24000168,123.6487961,167.9089813,35.54000092,75.18000031,243.4984283,156.8899994,616.1235352,40.43999863,42.56999969,332.9892273,358.2099915,75.80999756,43.15000153,325.7704163,70.11746979,1.279999971,314.2193604,143.2971497,48.39677811,121.8056717,50.84000015,73.13999939,142.7299957,42.11322784,77.66000366,68.70999908,116,28.03000069,237.4900055,256.2900085,96.97912598,132.2100067,123.3600006,113.9499969,107.1999969,320.9400024,76.98000336,29.12426758,119.8099976,35.98447418,229.026062,36.46110535
109.8099976,43.22616959,60.15000153,126.2766724,173.5431671,36.15999985,79.80000305,246.3943787,159,628.3117065,40.45000076,42.38000107,298.4952698,378.0100098,76.68000031,45.38000107,337.7589111,71.71780396,1.460000038,323.0371704,144.6749878,48.96207047,120.564621,51.56000137,75.31999969,145.6600037,41.70600128,78.16000366,70.48000336,123.3300018,28.40999985,242.4499969,257.75,101.3001022,135.7799988,122.75,116.9499969,108.6500015,348.5799866,79.59999847,29.82293129,121.0999985,36.40301132,235.5517578,36.65888977
111.9000015,43.18839264,59.70999908,126.4446182,174.0118713,35.75,80.51999664,239.4940491,156.4400024,631.4087524,40.09999847,43.36999893,286.5249329,383.1300049,77.80999756,44.34000015,333.3777161,69.87963867,1.409999967,321.600769,144.435379,48.36702728,120.5451279,50.40999985,74.37999725,145.2299957,42.34167099,77.08999634,71.34999847,122.6699982,28.30999947,235.4400024,255.6000061,98.97316742,135.5599976,120.4100037,114.9599991,107.1900024,360.25,78.06999969,29.50354195,122.2900009,35.93465042,234.3480682,37.52912903
114.1999969,42.92395401,60.86000061,125.4468155,177.6915436,35.63999939,80,242.3999786,156.5500031,655.1956787,39.58000183,43.58000183,292.946106,389.4700012,78.27999878,46.09000015,345.0077515,70.06791687,1.440000057,324.1343994,145.0344391,48.25793457,121.0127106,50.11000061,73.93000031,146.6199951,42.14302063,75.37999725,73.13999939,130.1199951,28.67000008,237.5200043,253.6600037,100.834053,136.3899994,119.5899963,109.8000031,110.2699966,367.3900146,78.70999908,29.67321587,125.1500015,35.09757233,236.5962677,37.60824203
114.6699982,42.46118546,59.74000168,124.9627304,177.5220184,34.90000153,83.31999969,238.6552429,157.4700012,644.0764771,39.81000137,43.15999985,285.791626,380.2099915,77.56999969,48.84999847,347.7360535,70.92011261,1.389999986,323.2566223,143.9661102,47.44471359,121.1101151,52.06000137,73.62000275,146.3999939,42.8581543,76.08999634,70.55999756,136.7299957,27.70000076,236.7899933,254.1399994,97.2787323,134.8699951,119.3799973,109.6600037,107.3600006,371.8399963,77.5,29.47359848,120.5299988,34.16083527,235.5617065,36.65888977
116.8300018,41.78120422,59.04000092,125.555481,174.5304108,35.15999985,83.83999634,233.0630798,153.8500061,625.9639893,38.90999985,43.63999939,283.5620728,366.6600037,75.63999939,47.88000107,344.5696411,69.59227753,1.370000005,318.5783691,142.2288055,49.100914,119.8340378,53.22999954,74.26000214,146.6699982,43.1263237,74.76000214,72.76000214,130.9600067,27.5,227.6000061,253.6499939,97.75143433,136.1499939,115.7399979,107.6399994,107.4899979,344.0499878,77.01999664,28.60526085,117.4300003,33.52306366,232.2495422,36.34243774
115.5899963,41.36565781,58.11999893,125.4566956,175.7170715,34.65000153,82.73000336,232.0744629,152.1199951,624.3955688,38.68999863,43.22000122,281.2829285,360.9500122,73.97000122,46.15000153,337.4900513,67.92754364,1.269999981,315.3265381,141.0606232,46.61165237,117.4767075,51.47000122,73.56999969,140.8899994,42.78862762,76.45999908,73.51000214,127.9300003,26.81999969,231.6300049,249.1999969,94.45244598,135.3600006,111.3600006,106.0699997,104.9499969,338.4400024,76.87000275,28.29585457,113.9000015,32.98493576,229.909317,35.99632263
117.3399963,41.45065689,57.95000076,126.4940033,180.1147461,34.40999985,83.87000275,250.4986267,155.3000031,639.9504395,39.04000092,43.75,287.0600281,358.8999939,73.75,47.09999847,343.5739136,69.63191223,1.389999986,318.388855,142.3086853,46.95875549,118.4800339,50.61000061,72.76000214,142,42.84821701,77.15000153,73.06999969,127.5800018,27.29999924,236.4199982,253.3699951,96.86593628,136.6600037,109.8799973,105.9000015,106.3199997,342.1099854,77.31999969,28.33577728,113.8700027,33.21413803,232.070282,36.22377014
117.7900009,41.21455002,57.50999832,125.7925873,181.451004,34.56999969,83.90000153,240.9519958,151.5299988,640.010437,40.56999969,43.97000122,288.0311279,363.8099976,73.29000092,48.40000153,347.1485901,69.43373871,1.419999957,319.0671387,142.9277039,46.55214691,117.7884216,50.61999893,72.84999847,140.2700043,42.20261765,76.91000366,76.12999725,130.3999939,27.54000092,237.9900055,251.6499939,100.8740005,136.5,109.4499969,106.2200012,105.0500031,341.1000061,76.93000031,28.67512703,112.6399994,33.51309967,232.4785767,36.00620651
117.9899979,40.98789215,57.54999924,125.4764557,183.8542328,34.99000168,83.11000061,245.1960449,155.8800049,648.9118042,41.29999924,44.02999878,283.8890381,364.6199951,73.33999634,48.18000031,343.7531738,70.51383972,1.309999943,319.2367249,142.1888733,46.89925766,119.2495804,51.29000092,73.30999756,140.3800049,42.65950775,74.38999939,73.98999786,129.2200012,27.76000023,249.2400055,253.3200073,101.4698868,132.3300018,108.8000031,103.1500015,104.1399994,339.6799927,74.88999939,28.88472748,112.1999969,33.26396561,232.8072052,33.0098114
115.8700027,40.04347229,55.50999832,123.7278214,186.6563873,35.16999817,84.25,251.1277313,155.1799927,654.2865601,41.20000076,43.70999908,284.1268921,371.3200073,74.94000244,48.36999893,346.8996582,69.7805481,1.460000038,319.2466736,141.7295837,47.37529373,119.1521683,51.63000107,73,137,42.43106079,75.52999878,75.62000275,137.2400055,27.23999977,245.6600037,249.6300049,105.6011124,131.3699951,107.1600037,100.3399963,103.3700027,337.9299927,73.72000122,28.51543236,114.8899994,33.07462311,232.8669586,31.38799858
115.4499969,40.63845444,53.79000092,122.8979645,185.1805267,34.27999878,85.48000336,246.6040649,155.7700043,659.6414185,41.34999847,43.43999863,279.3209229,369.5599976,71.69000244,47.72999954,354.5766907,70.43456268,1.610000014,322.6880188,143.2372437,46.73065948,118.8696823,52.68999863,71.75,136.7400055,42.41119766,76.91999817,79.36000061,139.8300018,27.84000015,248.0800018,253.4900055,102.3720322,130.7799988,105.3099976,101.1299973,104.5100021,351.6600037,74.62000275,27.99642563,116.0699997,33.56292343,235.1673431,31.19021797
114.8600006,41.49787521,53.93000031,124.4094925,186.1179047,34.61000061,88.15000153,247.1732788,157.1499939,653.7770386,40.09000015,43.06999969,279.7668152,366,68.98000336,45.43000031,337.6494141,70.59310913,1.549999952,324.6430969,142.7080536,47.02817917,120.028862,53.83000183,72.94999695,137.0299988,42.35160065,76.22000122,77.12999725,143.7100067,27.5,251.2700043,256.0599976,101.2202072,131.0700073,105.9300003,98.08999634,105.9300003,349.2999878,76.13999939,27.57722664,115.6900024,33.622715,236.8005219,31.41766739
112.6999969,41.12955475,53.09000015,125.515976,190.844635,33.83000183,89.84999847,251.6569824,147.6100006,669.3519897,40.00999832,42.54000092,272.5133057,370.2900085,66.97000122,42.15999985,335.8769836,71.10839081,1.480000019,326.9173889,143.3670349,47.05793381,119.0352783,52.70000076,72.52999878,139.4299927,43.22565079,74.36000061,78.33999634,145.3000031,27.32999992,251.1699982,255.6100006,103.7635345,129.6000061,101.7600021,94.34999847,107.2300034,352.7799988,78.44999695,27.17799187,113.9300003,33.75226212,238.3241577,30.68587303
110.6399994,41.10122299,53.36000061,123.7969742,190.8546143,33.38999939,90.31999969,255.9110107,143,672.4290771,39.63000107,42.34999847,274.415863,370.1700134,66.01999664,41.90000153,339.4118347,73.69469452,1.519999981,323.4161987,142.2987061,46.44305801,118.3241806,51.84000015,73.73999786,137,42.80848694,69.94000244,77.55000305,135.1100006,27.11000061,249.3800049,249.0399933,104.2861786,127.6600037,102.8399963,91.77999878,104.5899963,348.5700073,76.44000244,26.85860252,115.1800003,34.13093948,235.7150574,30.55731392
114.2699966,41.38454819,55.84000015,124.3008194,196.4588776,33.13000107,88.43000031,259.5658875,143.3699951,694.3577881,38.63999939,42.45999908,278.9146423,383.4299927,65.19999695,39.74000168,349.6489258,76.17198944,1.580000043,327.1468201,143.9361572,46.50255966,117.6617889,53.54999924,72.84999847,139.0800018,43.61301422,71.15000153,78.5,139.1199951,27.19000053,248.6100006,258.9500122,104.9952393,129.2299957,104.3799973,91.66000366,108.6200027,366.9899902,76.62000275,26.93844986,118.0599976,34.71889114,238.7025757,29.97385788
114.3799973,41.17677689,55.43000031,123.2733765,195.0528259,33.20999908,88.36000061,250.4487,142.9600067,680.1715698,38.56999969,41.99000168,280.5100098,382.2399902,65.11000061,40.56999969,347.5436401,74.7351532,1.769999981,325.9198914,143.5966797,44.88602448,115.3142014,52.38999939,73.81999969,138.4700012,42.59991074,68.76999664,83.84999847,136.6000061,26.79999924,249.5700073,261.3900146,103.0411453,129.7799988,104.0500031,89.30000305,107.8199997,355.5299988,76.84999847,26.60907936,112.9800034,34.18076324,237.6868134,30.64631653
112.9100037,40.0340271,54.84000015,116.2097015,189.5482788,32.04000092,73.95999908,240.7622681,141.6799927,663.0980225,38.15000153,41.25,280.5596008,361.9400024,64.09999847,37.47999954,339.142395,71.02911377,1.590000033,316.5335083,139.5030518,42.89263535,114.2816544,53.54000092,72.70999908,136.6300049,41.65633392,68.33999634,82.80000305,121.3399963,26.70999908,241.5,260.4899902,100.2215195,128.8099976,102.7399979,88.37000275,106.8899994,336.6300049,72.55999756,26.16991997,107.2900009,33.86187744,230.6362915,29.28162003
112.5800018,40.98789215,55.20000076,119.9243088,196.8178864,32.04000092,71.52999878,241.6510315,138.3899994,676.3652344,38.43999863,40.81000137,283.3936157,382.6000061,65.33000183,38.77000046,355.9249268,71.75249481,1.480000019,326.6679993,141.93927,44.34057236,115.9084015,54.59000015,72.16999817,137.3500061,42.31187057,68.90000153,86.95999908,129.4499969,26.67000008,247.1300049,253.1699982,105.1949844,127.9100037,106.5899963,89.19999695,108.0899963,355.269989,76.36000061,26.5591774,111.7099991,34.4498291,238.1747894,30.18153
114.5100021,41.55454636,56.36999893,122.6411057,201.8936615,32.16999817,72.12000275,241.8307648,140.0599976,673.4879761,39.50999832,41.00999832,283.1557922,375.2399902,66.65000153,39.36000061,357.4614868,72.57494354,1.480000019,329.5108643,142.3286438,44.51908875,116.8922501,55.06999969,73.27999878,137.2299957,42.68930054,67.94000244,86.94999695,130.3800049,27.10000038,250.25,254.9400024,105.5944595,127.6399994,111.1299973,91.37999725,109.2600021,361.4400024,80.33999634,26.54919624,111.2300034,33.20417404,240.3556824,30.78476143
115.9300003,41.76231766,57.15999985,118.5412064,203.2498474,32.88000107,76.80999756,241.8407593,141.2200012,690.2280273,40.02999878,40.43999863,281.3721619,398.3399963,66.36000061,39.43999863,363.8771667,72.48576355,1.610000014,334.1591492,142.7380219,43.74553299,117.8663559,56.52000046,76.19000244,137.7299957,43.20578766,67.90000153,93.12000275,133.0800018,27.12999916,256.6600037,252.6100006,109.7756195,127.7699966,114.1200027,94.81999969,109.3499985,365.3900146,78.12000275,27.17799187,112.6100006,32.38702393,243.2236938,31.23966217
117.1299973,41.27121735,55.29000092,112.0505447,208.4253082,33.20999908,79.47000122,237.7864532,142.4900055,686.8099976,39.20999908,39.66999817,275.486084,412.4599915,66.87999725,37.91999817,366.5611572,75.35943604,1.549999952,327.0470581,140.9907532,43.39842224,115.0512009,56.36000061,74.41999817,137.5200043,42.89788055,66.73999786,87.58000183,135.6199951,27.10000038,246.7400055,253.8399963,112.625206,127.5599976,111.5500031,93.93000031,107.1699982,361.019989,71.68000031,27.15802956,115.6800003,32.68598175,238.3141937,30.60676003
118.3099976,40.78955841,54.22000122,114.391922,202.5517883,33.93999863,78.69000244,237.896286,143.0500031,688.598999,39.25,40.34000015,284.0674438,409.8999939,67.02999878,40.00999832,366.0323486,72.76321411,1.429999948,323.2167053,140.9807434,43.02156448,115.9376297,55.59999847,73.52999878,140.0899963,43.07666397,67.66000366,87.05999756,134.0099945,27.77000046,244.4799957,249,110.0918732,126.5999985,111.7799988,93.91999817,109.0500031,355.5799866,71.44000244,27.10812569,117.6299973,32.57636261,235.8246002,30.93310165
121.4199982,41.2334404,55.29999924,117.0494537,207.1389313,34.84999847,78.59999847,241.4313354,143.8099976,699.7623291,34.54000092,40.70999908,287.7734985,407.5499878,66.47000122,42.13000107,370.1730957,74.01178741,1.539999962,329.500885,142.368576,43.16040421,116.9896622,56.59999847,73.02999878,141.3300018,43.50375366,68.25,88.81999969,135.6699982,28.37999916,254.1000061,247.6199951,116.2471161,127.6299973,110.4700012,92.80999756,110.7300034,369.0100098,73.69999695,27.6969986,119.9000015,33.26396561,240.2162476,31.36822128
121.5299988,41.2334404,55.77000046,116.2097015,204.6658783,35.36000061,75.38999939,248.8570709,148.1900024,689.5384521,36.13000107,41.41999817,291.4398804,415.980011,66.87999725,40.81999969,371.3405151,74.80451202,1.559999943,328.2041321,143.2472229,44.13230896,117.9735107,57.70000076,68.98000336,142.6499939,43.45409393,69.08999634,89.69999695,134.3200073,28.20999908,251.8600006,249,115.9541626,131.8399963,110.0400009,93.44999695,113.0400009,364.3200073,74.91999817,28.14613914,120.1299973,33.84194946,239.1805878,31.81322861
121.5,41.11066437,55.13000107,113.9868698,190.6352234,35.70999908,73.65000153,244.6494904,154.0200043,662.5345459,36.08000183,41.27999878,287.2879333,400.2399902,65.76999664,38.88999939,363.0989075,76.87554169,1.570000052,321.4511414,141.4000854,43.01164627,118.0124664,57.13000107,69.59999847,141.4700012,43.14619064,68.80000305,87.55000305,125.4800034,28.29000092,243.1900024,252.0299988,110.8109283,128.2200012,108.0999985,91.23999786,111.3399963,332.75,74.73999786,27.74690247,119.5400009,32.935112,234.3009644,32.15935135
120.6800003,40.87456131,55.79000092,112.6235428,199.3607483,35.54000092,72.98000336,300.0976257,155.25,695.8646851,38.04999924,41.31999969,284.2359009,414.9899902,66.88999939,39.04000092,373.4457703,77.24217987,1.629999995,326.3587646,143.0575256,44.00338364,116.9409561,56.51499939,69.41000366,143.6699982,43.63287735,69.73000336,90.37999725,131.9299927,28.04000092,247.5299988,253.5099945,113.730423,127.9000015,108.2799988,96.81999969,112.4499969,353.7999878,75.58000183,27.97646332,128.9100037,33.64264297,238.0453186,32.06045914
121.6299973,41.12955475,56.38000107,112.4259567,202.7113495,35.29999924,72.51999664,314.0296326,158.0299988,747.7936401,38.72000122,41.20999908,282.7098694,421,66.15000153,38.52000046,377.7760925,77.75746155,1.659999967,330.8275757,143.7664337,43.71577835,117.0773315,56.06000137,70.01999664,144,43.79179382,70.01999664,98.27999878,134.6799927,27.90999985,251.1100006,252.9900055,121.5035324,128.0500031,106.25,96.66000366,112.2399979,379.0799866,78.73999786,28.06629181,130.5200043,33.66257477,241.2320099,30.95287704
121.4599991,42.21564102,53.13999939,111.1712875,203.4592438,34.81499863,72.55999756,318.347168,153.75,754.3997192,39.99000168,41.47000122,287.6941833,423.6099854,65.84999847,38.24000168,385.967804,77.02418518,1.629999995,332.8125305,145.0743866,43.43809128,116.9117279,58.13000107,71.58000183,148.9400024,43.80172348,69.55000305,98.55000305,134.3000031,27.84000015,254,247.9900055,124.54953,126.0699997,106.8000031,96.75,111,376.7399902,78.80000305,27.87665558,132.4499969,33.36361694,242.8353271,31.48688889
120.5299988,41.71509552,53.66999817,111.0428619,207.0391998,35.40999985,71.55999756,309.7720947,138.7299957,750.9917603,40.08000183,41.47000122,285.7817383,437.5599976,65.40000153,38.15000153,371.6498108,79.06547546,1.539999962,330.9671936,143.6466064,42.69429016,116.2883072,57.33000183,70.51000214,147.3800049,43.70240021,69.06999969,97,130.6900024,28.20000076,250.9400024,235.5,127.9184341,126.9899979,106.8000031,97.16000366,109.9899979,379.8900146,79.16999817,27.45745659,129.7100067,32.46674728,241.4510956,31.82312012
122.75,41.1673317,51.79999924,107.9210129,213.0922394,34.81000137,72.05000305,323.294342,133.5299988,776.536499,39.43000031,38.54000092,264.467041,443.9200134,65.26000214,36.77999878,382.0166321,77.59890747,1.50999999,330.0395203,142.5083771,42.5356102,113.4049606,55.88000107,70.45999908,138.0200043,43.46402359,68.13999939,102.6699982,137.0800018,28.67000008,249.3699951,233.3699951,135.9445343,122.5599976,104.5500031,95.51000214,105.1800003,403.3500061,77.63999939,26.51925278,134.3200073,31.73928261,240.1166687,30.85398865
117.9300003,40.99733734,49.97999954,109.0176086,213.2019196,35.65000153,72.26000214,318.6869812,134.5,647.6134644,38.93999863,40.22000122,266.5975037,438,64.62999725,37.56000137,395.4865417,75.72607422,1.5,326.5483093,140.1420441,41.16701126,113.1029968,55.49000168,72.19999695,138.0399933,43.48389053,69.08000183,99.12000275,137.0500031,26.20999908,243.8200073,231.5399933,125.731308,123.7900009,77.25,87.58999634,103.8899994,379.0299988,77.19999695,26.61906242,135.7899933,32.06813812,238.1747894,30.85398865
116.8899994,41.2334404,49.95999908,110.1240921,213.0124512,36,73.47000122,315.7186584,134.1300049,675.3768921,38.66999817,39.09999847,264.3778381,440.5700073,65.19000244,37.77000046,361.1532288,76.11253357,1.919999957,329.8599854,141.7994843,42.48602676,115.5187683,57.68999863,72.65000153,143.2100067,43.85139084,71.23999786,101.2200012,134.9600067,26.03000069,278.4599915,227.3699951,127.6288147,123.2600021,78.95999908,85.5,82.23999786,377.8999939,65.37000275,24.85244179,131.5399933,31.86883163,240.4054718,30.13208389
118.9899979,41.31843948,51.63000107,110.9440689,215.2561646,36.09999847,74.16999817,310.5516663,133.5800018,673.1182251,38.06000137,39.15999985,262.1680908,443,66.19999695,35.95999908,395.656189,83.34623718,1.860000014,327.6854553,141.5398712,41.30585861,116.4246826,56.81999969,70.84999847,141.9600067,40.48431778,71.16000366,101.5,131.7100067,26.42000008,281.1000061,226.1900024,130.0622864,125.1200027,83.81999969,85.30000305,82.52999878,392.769989,62.93000031,25.82059097,124.7200012,31.74925041,238.7225037,30.51775742
112.2200012,41.22399902,50.75999832,110.9934616,199.829422,35.75999832,71.09999847,306.3041077,131.2299957,654.1095581,37.90000153,39.54999924,262.1779785,459.6000061,68.05000305,35.31000137,380.6696472,85.94741821,1.870000005,320.3738403,138.7042847,42.04966354,116.5026093,57.70999908,70.97000122,143.1900024,41.07032394,70.06999969,99.80999756,129.1100006,27.03000069,277.5400085,235.0800018,126.5435715,121.2099991,83.69000244,84.69000244,81.09999847,382.5700073,62.16999817,25.83057022,122.2099991,31.97844887,233.6437073,30.38920021
119.8600006,42.14953232,51.36000061,111.5170593,197.5657806,35.84999847,76.65000153,315.448822,131.3699951,675.0170898,40.36999893,39.47000122,258.7692261,486.9100037,68.30000305,35.41999817,384.960083,84.18852997,2.059999943,326.0794983,139.1935272,42.4166069,115.4213562,57.22999954,70.08999634,153.75,44.09970093,69.70999908,111.8399963,135.7599945,27.07999992,281.6300049,225.5399933,131.750061,146.1300049,79.75,86.38999939,81.20999908,411.0700073,62.70999908,26.07011414,124.4599991,32.46674728,237.8660736,31.43744469
114.1900024,42.19675064,50.54000092,111.3194809,193.3874969,40.65999985,73.05999756,315.5987549,129.3300018,653.3600464,40.79999924,38.75,251.3174896,461.2399902,68.38999939,34.43999863,379.9212952,83.85161591,2.049999952,319.0970459,137.5760498,41.33560944,116.8630295,53.68999863,67.72000122,154.8000031,42.53038406,68.80000305,106.5400009,131.75,27.04000092,282.269989,264.6099854,124.8358231,147.0200043,77.83999634,91.90000153,80.48000336,388.6799927,61.49000168,25.73076248,124.9800034,31.81900597,232.4287872,31.6648941
113.0800018,42.41396713,50.36000061,113.1570129,193.0085602,42.29999924,73.72000122,327.8117371,134.2899933,648.9526978,40.81000137,39.54000092,260.2159729,449.1300049,68.23999786,33.93000031,369.2451782,83.56424713,1.919999957,320.2342224,139.273407,42.26784134,123.0778046,51.06999969,68.11000061,152.3699951,41.85498047,69.62000275,104.6299973,139.0899963,27.64999962,284.8599854,266.1900024,121.626709,149.7299957,78.80000305,92.44000244,82.04000092,377.8399963,62.24000168,25.71080017,119.1699982,32.10799789,233.325058,35.67987061
112.8300018,42.55563354,51.45999908,114.0461578,198.233902,43.52999878,75.48999786,327.1820984,134.0099945,655.9384766,41.40999985,39.63000107,262.6833496,467.230011,68.01000214,34.13999939,364.1864624,85.28845215,2.529999971,324.1443481,140.6412811,42.03974533,121.7043152,50.68999863,69.70999908,150.0200043,42.06356049,72.40000153,107.4300003,141.0700073,28.19000053,285.5299988,270.5499878,124.4529877,151.9900055,78.98999786,94.77999878,81.65000153,384.4500122,62.43999863,26.10005379,122.3899994,31.95851707,236.1134033,36.17432404
